source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON 221027 BPNS Wa 200 R2,EMOBON metagenome water sample from station BPNS collected on 2022-10-27 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-10-27,BPNS_Wa_221027,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,2,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-10-27,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_177
EMOBON 221027 BPNS Wa 200 R3,EMOBON metagenome water sample from station BPNS collected on 2022-10-27 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-10-27,BPNS_Wa_221027,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,3,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-10-27,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_178
EMOBON 221027 BPNS Wa 200 R4,EMOBON metagenome water sample from station BPNS collected on 2022-10-27 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-10-27,BPNS_Wa_221027,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,4,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-10-27,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_179
EMOBON 221027 BPNS Wa 200 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-10-27 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00003065,2022-10-27,BPNS_Wa_221027,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,,blank_1,0.25,0.05,200,200,,false,,WaSOP3,,2022-10-27,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_180
EMOBON 221212 BPNS Wa 3 R1,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,1,10,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,label faded; random relabel; might be 3um R1 or 3um R2 or 0.2um R2,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,false,2023-06-13,2023-06-19,-70,2024-04-17,2024-04-18,batch_4,true,library preparation failed and there was no more DNA,,EMOBON_BPNS_Wa_181
EMOBON 221212 BPNS Wa 3 R2,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,2,10,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,label faded; random relabel; might be 3um R1 or 3um R2 or 0.2um R2,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,false,2023-06-13,2023-06-19,-70,2024-04-17,2024-04-18,batch_4,true,library preparation failed and there was no more DNA,,EMOBON_BPNS_Wa_182
EMOBON 221212 BPNS Wa 3 R3,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,3,10,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,label faded; random relabel; might be 3um R3 or 3um R4 or blank 0.2um or blank 3,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_183
EMOBON 221212 BPNS Wa 3 R4,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,4,10,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,label faded; random relabel; might be 3um R3 or 3um R4 or blank 0.2um or blank 3,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_184
EMOBON 221212 BPNS Wa 3 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00003065,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,,blank_1,10,0.05,3-200,3,200,false,,WaSOP1,"label faded; random relabel; might be 3um R3 or 3um R4 or blank 0.2um or blank 3, no shield yet",2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_185
EMOBON 221212 BPNS Wa 0.2 R1,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,1,10,0.5,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,false,2023-06-13,2023-06-19,-70,2024-04-17,2024-04-18,batch_4,true,Non quantifiable DNA; no seq library,,EMOBON_BPNS_Wa_186
EMOBON 221212 BPNS Wa 0.2 R2,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,2,10,0.5,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,label faded; random relabel; might be 3um R1 or 3um R2 or 0.2um R2,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,false,2023-06-13,2023-06-19,-70,2024-04-17,2024-04-18,batch_4,true,Non quantifiable DNA; no seq library,,EMOBON_BPNS_Wa_187
EMOBON 221212 BPNS Wa 0.2 R3,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,3,10,1,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_188
EMOBON 221212 BPNS Wa 0.2 R4,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,4,10,1,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_189
EMOBON 221212 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00003065,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,,blank_1,10,0.05,0.2-3,0.2,3,false,,WaSOP1,"label faded; random relabel; might be 3um R3 or 3um R4 or blank 0.2um or blank 3, no shield yet",2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_190
EMOBON 221212 BPNS Wa 20 R1,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,1,0.25,0.25,20,20,,false,Apstein,WaSOP2,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_191
EMOBON 221212 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,2,0.25,0.25,20,20,,false,Apstein,WaSOP2,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_192
EMOBON 221212 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,3,0.25,0.25,20,20,,false,Apstein,WaSOP2,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_193
EMOBON 221212 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,4,0.25,0.25,20,20,,false,Apstein,WaSOP2,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_194
EMOBON 221212 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00003065,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,,blank_1,0.25,0.05,20,20,,false,,WaSOP2,ran out of filters; used alternative 0.22µm,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_195
EMOBON 221212 BPNS Wa 200 R1,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,1,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_196
EMOBON 221212 BPNS Wa 200 R2,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,2,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_197
EMOBON 221212 BPNS Wa 200 R3,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,3,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_198
EMOBON 221212 BPNS Wa 200 R4,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00002149;http://purl.obolibrary.org/obo/ENVO_00002150,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,20,4,0.25,0.25,200,200,,false,WP2,WaSOP3,,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_199
EMOBON 221212 BPNS Wa 200 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-12-12 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,http://purl.obolibrary.org/obo/ENVO_00003065,2022-12-12,BPNS_Wa_221212,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,,blank_1,0.25,0.05,200,200,,false,,WaSOP3,ran out of filters; used alternative 0.22µm,2022-12-12,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,,,true,,,,,,,,,,EMOBON_BPNS_Wa_200
EMOBON 260427 BPNS Wa 3 R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pls ship for batch 9,,,,,,,,,EMOBON_BPNS_Wa_486
EMOBON 260427 BPNS Wa 3 R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_487
EMOBON 260427 BPNS Wa 3 R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_488
EMOBON 260427 BPNS Wa 3 R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_489
EMOBON 260427 BPNS Wa 3 Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_490
EMOBON 260427 BPNS Wa 0.2 R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pls ship for batch 9,,,,,,,,,EMOBON_BPNS_Wa_491
EMOBON 260427 BPNS Wa 0.2 R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_492
EMOBON 260427 BPNS Wa 0.2 R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_493
EMOBON 260427 BPNS Wa 0.2 R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_494
EMOBON 260427 BPNS Wa 0.2 Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_495
EMOBON 260427 BPNS Wa 20 R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_496
EMOBON 260427 BPNS Wa 20 R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_497
EMOBON 260427 BPNS Wa 20 R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_498
EMOBON 260427 BPNS Wa 20 R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_499
EMOBON 260427 BPNS Wa 20 Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_500
EMOBON 260427 BPNS Wa 200 R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_501
EMOBON 260427 BPNS Wa 200 R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_502
EMOBON 260427 BPNS Wa 200 R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_503
EMOBON 260427 BPNS Wa 200 R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_504
EMOBON 260427 BPNS Wa 200 Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_518
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_522
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_Wa_532
