source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,down_par,down_par_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON 220322 BPNS Wa 20 R4,EMOBON_BPNS_Wa_94,,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220322 BPNS Wa 200 R1,EMOBON_BPNS_Wa_96,,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 R2,EMOBON_BPNS_Wa_97,,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 R3,EMOBON_BPNS_Wa_98,,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 R4,EMOBON_BPNS_Wa_99,,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220420 BPNS Wa 3 R1,EMOBON_BPNS_Wa_101,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 R2,EMOBON_BPNS_Wa_102,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 R3,EMOBON_BPNS_Wa_103,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 R4,EMOBON_BPNS_Wa_104,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_106,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_107,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_108,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_109,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220420 BPNS Wa 20 R1,EMOBON_BPNS_Wa_111,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 R2,EMOBON_BPNS_Wa_112,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 R3,EMOBON_BPNS_Wa_113,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 R4,EMOBON_BPNS_Wa_114,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220420 BPNS Wa 200 R1,EMOBON_BPNS_Wa_116,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 200 R2,EMOBON_BPNS_Wa_117,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 200 R3,EMOBON_BPNS_Wa_118,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 200 R4,EMOBON_BPNS_Wa_119,,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220601 BPNS Wa 3 R1,EMOBON_BPNS_Wa_121,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 3 R2,EMOBON_BPNS_Wa_122,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 3 R3,EMOBON_BPNS_Wa_123,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 3 R4,EMOBON_BPNS_Wa_124,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220601 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_126,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_127,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_128,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_129,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220601 BPNS Wa 20 R1,EMOBON_BPNS_Wa_131,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 20 R2,EMOBON_BPNS_Wa_132,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 20 R3,EMOBON_BPNS_Wa_133,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 20 R4,EMOBON_BPNS_Wa_134,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220601 BPNS Wa 200 R1,EMOBON_BPNS_Wa_136,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 200 R2,EMOBON_BPNS_Wa_137,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 200 R3,EMOBON_BPNS_Wa_138,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 200 R4,EMOBON_BPNS_Wa_139,5.920864582,HPLC,15.655,CTD,15.297,CTD,33.264,CTD,33.164,CTD,,,,,,,,,,41.4808,CTD,1.024510,CTD,,,,,,,,,8.021452,CTD,,,,,7.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.08,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00626696,CTD,,,6.46,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220601 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220819 BPNS Wa 3 R1,EMOBON_BPNS_Wa_141,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 3 R2,EMOBON_BPNS_Wa_142,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 3 R3,EMOBON_BPNS_Wa_143,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 3 R4,EMOBON_BPNS_Wa_144,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220819 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_146,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_147,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_148,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_149,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
