source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,comm_samp,noteworthy_env_cond,replicate,size_frac_low,size_frac_up,depth,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,samp_size_mass,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON-221027-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,2,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-06-13 00:00:00,2023-06-19 00:00:00,-70,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA,,EMOBON_BPNS_So_79
EMOBON-221027-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,3,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_80
EMOBON-221027-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,4,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_81
EMOBON-221027-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_82
EMOBON-221027-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_2,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_83
EMOBON-221027-BPNS-So3-Macro-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,1,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-09-11 00:00:00,2023-09-14 00:00:00,4,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA; only 18S v1-v2 was successful,,EMOBON_BPNS_So_84
EMOBON-221027-BPNS-So3-Macro-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,2,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-09-11 00:00:00,2023-09-14 00:00:00,4,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA; only 18S v1-v2 was successful,,EMOBON_BPNS_So_85
EMOBON-221027-BPNS-So3-Macro-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,3,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_86
EMOBON-221027-BPNS-So3-Macro-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,4,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_87
EMOBON-221027-BPNS-So3-Macro-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,macro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_88
EMOBON-221027-BPNS-SoSOP3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,meio,,1,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,N,NA,2023-10-03 00:00:00,2023-10-09 00:00:00,4,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_5,F,NA,,EMOBON_BPNS_So_89
EMOBON-221027-BPNS-SoSOP3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,meio,,2,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,N,NA,2023-10-03 00:00:00,2023-10-09 00:00:00,4,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_5,F,NA,,EMOBON_BPNS_So_90
EMOBON-221027-BPNS-SoSOP3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,meio,,3,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,Y,236.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_91
EMOBON-221027-BPNS-SoSOP3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,meio,,4,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,Y,226.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_92
EMOBON-221027-BPNS-SoSOP3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected meio,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,meio,,blank_1,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_93
EMOBON-221212-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-12-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-12 00:00:00,BPNS_So_221212,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,1,NA,NA,24.61,Van Veen Grab,SoSOP3,NA,2022-12-14 15:56:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-06-13 00:00:00,2023-06-19 00:00:00,-70,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA,,EMOBON_BPNS_So_94
EMOBON-221212-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-12-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-12 00:00:00,BPNS_So_221212,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,2,NA,NA,24.61,Van Veen Grab,SoSOP3,NA,2022-12-14 15:56:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-06-13 00:00:00,2023-06-19 00:00:00,-70,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA,,EMOBON_BPNS_So_95
EMOBON-221212-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-12-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-12 00:00:00,BPNS_So_221212,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,3,NA,NA,24.61,Van Veen Grab,SoSOP3,NA,2022-12-14 15:56:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_96
EMOBON-221212-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-12-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-12 00:00:00,BPNS_So_221212,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,4,NA,NA,24.61,Van Veen Grab,SoSOP3,NA,2022-12-14 15:56:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_97
EMOBON-221212-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-12-12 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-12-12 00:00:00,BPNS_So_221212,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_1,NA,NA,NA,NA,SoSOP3,NA,2022-12-14 15:56:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_98
EMOBON-221212-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-12-12 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-12-12 00:00:00,BPNS_So_221212,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_2,NA,NA,NA,NA,SoSOP3,NA,2022-12-14 15:56:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_240
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_241
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_248
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_250
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_251
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_257
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_260
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOBON_BPNS_So_272
